2.003000000000000000e+03,1.125000000000000000e+03,5.709999999999999520e-01,4.289999999999999925e-01,8.042900000000000205e+01,8.042900000000000205e+01,2.885699999999999932e+01,6.396399999999999864e+01,7.785999999999999588e+00,2.328600000000000136e+01,1.492900000000000027e+01,2.082100000000000151e+01,1.250000000000000000e+01,2.607100000000000151e+01,1.828600000000000136e+01,1.742899999999999849e+01,9.464000000000000412e+00,2.750000000000000000e+00,2.003600000000000136e+01,2.800000000000000000e+01
2.003000000000000000e+03,1.144000000000000000e+03,1.539999999999999980e-01,8.459999999999999742e-01,2.400000000000000000e+01,2.400000000000000000e+01,8.692000000000000171e+00,1.850000000000000000e+01,2.153999999999999915e+00,5.423000000000000043e+00,4.461999999999999744e+00,6.615000000000000213e+00,4.076999999999999957e+00,7.000000000000000000e+00,5.615000000000000213e+00,4.769000000000000128e+00,2.230999999999999872e+00,9.230000000000000426e-01,6.076999999999999957e+00,2.600000000000000000e+01
2.003000000000000000e+03,1.194000000000000000e+03,2.220000000000000029e-01,7.780000000000000249e-01,3.159299999999999997e+01,3.159299999999999997e+01,1.122199999999999953e+01,2.651899999999999835e+01,2.888999999999999790e+00,8.666999999999999815e+00,6.259000000000000341e+00,9.740999999999999659e+00,5.889000000000000234e+00,1.140700000000000003e+01,5.852000000000000313e+00,7.629999999999999893e+00,3.778000000000000025e+00,1.778000000000000025e+00,8.666999999999999815e+00,2.700000000000000000e+01
2.003000000000000000e+03,1.205000000000000000e+03,1.429999999999999882e-01,8.569999999999999840e-01,2.071399999999999864e+01,2.071399999999999864e+01,7.679000000000000270e+00,1.803600000000000136e+01,2.321000000000000174e+00,6.892999999999999794e+00,3.036000000000000032e+00,3.892999999999999794e+00,3.428999999999999826e+00,7.464000000000000412e+00,4.964000000000000412e+00,3.642999999999999794e+00,1.963999999999999968e+00,1.393000000000000016e+00,4.070999999999999730e+00,2.800000000000000000e+01
2.003000000000000000e+03,1.209000000000000000e+03,4.640000000000000235e-01,5.360000000000000320e-01,6.417900000000000205e+01,6.417900000000000205e+01,2.353600000000000136e+01,5.303600000000000136e+01,5.107000000000000206e+00,1.614300000000000068e+01,1.200000000000000000e+01,1.710699999999999932e+01,1.050000000000000000e+01,2.053600000000000136e+01,1.242900000000000027e+01,1.453599999999999959e+01,7.679000000000000270e+00,3.821000000000000174e+00,1.617899999999999849e+01,2.800000000000000000e+01
2.003000000000000000e+03,1.239000000000000000e+03,4.289999999999999925e-01,5.709999999999999520e-01,5.825000000000000000e+01,5.825000000000000000e+01,2.057100000000000151e+01,4.925000000000000000e+01,4.250000000000000000e+00,1.421400000000000041e+01,1.285699999999999932e+01,1.878600000000000136e+01,1.192900000000000027e+01,1.978600000000000136e+01,1.082099999999999973e+01,1.475000000000000000e+01,5.964000000000000412e+00,3.357000000000000206e+00,1.614300000000000068e+01,2.800000000000000000e+01
2.003000000000000000e+03,1.240000000000000000e+03,6.550000000000000266e-01,3.449999999999999734e-01,1.008280000000000030e+02,1.008280000000000030e+02,3.513799999999999812e+01,7.506900000000000261e+01,9.345000000000000639e+00,2.430999999999999872e+01,2.120700000000000074e+01,2.982799999999999940e+01,1.551699999999999946e+01,2.934499999999999886e+01,1.813800000000000168e+01,1.989699999999999847e+01,1.024099999999999966e+01,3.552000000000000046e+00,2.534499999999999886e+01,2.900000000000000000e+01
2.003000000000000000e+03,1.273000000000000000e+03,7.860000000000000320e-01,2.139999999999999958e-01,1.201069999999999993e+02,1.201069999999999993e+02,4.257099999999999795e+01,9.725000000000000000e+01,1.096400000000000041e+01,3.089300000000000068e+01,2.400000000000000000e+01,3.407099999999999795e+01,2.210699999999999932e+01,3.767900000000000205e+01,2.396399999999999864e+01,2.360699999999999932e+01,1.160699999999999932e+01,6.392999999999999794e+00,3.110699999999999932e+01,2.800000000000000000e+01
2.003000000000000000e+03,1.359000000000000000e+03,4.440000000000000058e-01,5.560000000000000497e-01,5.770400000000000063e+01,5.770400000000000063e+01,1.988899999999999935e+01,4.433299999999999841e+01,6.666999999999999815e+00,1.803699999999999903e+01,1.125900000000000034e+01,1.559299999999999997e+01,7.222000000000000419e+00,1.951899999999999835e+01,1.255599999999999916e+01,1.155599999999999916e+01,6.000000000000000000e+00,1.889000000000000012e+00,1.551900000000000013e+01,2.700000000000000000e+01
2.003000000000000000e+03,1.391000000000000000e+03,2.310000000000000109e-01,7.690000000000000169e-01,3.376899999999999835e+01,3.376899999999999835e+01,1.234600000000000009e+01,2.823100000000000165e+01,3.115000000000000213e+00,9.153999999999999915e+00,5.961999999999999744e+00,8.307999999999999829e+00,5.884999999999999787e+00,1.119200000000000017e+01,6.846000000000000085e+00,8.230999999999999872e+00,4.500000000000000000e+00,1.461999999999999966e+00,8.153999999999999915e+00,2.600000000000000000e+01
